Título;Enlace;Fecha;Primeros_Párrafos;Topic
Confirmado en Olot el crimen machista de Laila, de 37 años;https://www.lavanguardia.com/sucesos/20240223/9526870/confirmado-olot-crimen-machista-laila-37-anos.html;23/02/2024;Los Mossos d'Esquadra han confirmado que el crimen de Laila, de 37 años, este jueves en Olot (Girona) es un caso de violencia machista y que fue su pareja, de 56 años, quien acabó con su vida. La investigación manejaba ésta como la principal hipótesis del crimen y este viernes ha confirmado que se trató efectivamente de un asesinato machista y que el autor se suicidó tras cometerlo, falleciendo poco después en el Hospital Comarcal de la Garrotxa, donde fue trasladado en estado grave. El Departamento de Igualdad y Feminismos de la Generalitat ha condenado el feminicidio y ha expresado su apoyo al entorno de la víctima, al igual que ha hecho el Ayuntamiento de Olot, que ha decretado tres días de duelo y ha convocado una concentración este viernes a las 18:00 horas.;Sucesos
"“Que paguen por lo que han hecho”; la demanda tras la detención de los asesinos de la Font de la Polvora";https://www.lavanguardia.com/sucesos/20240925/9966568/paguen-han-hecho-demanda-detencion-asesinos-font-polvora.html;25/09/2024;“Ahora, que paguen todo el daño que han hecho y que la justicia sea justa”. A Jenni Amador, de 26 años, la noticia de la detención de los presuntos responsables de la tragedia que la última verbena de Sant Joan tiñó de sangre a su familia, le pilló de camino al médico. Ella y su hermano Antonio, de 12 años, resultaron heridos de gravedad. El pequeño sigue tres meses después hospitalizado y la joven acude prácticamente a diario al ambulatorio para las curas del impacto de bala que le ha dañado una pierna de por vida. La pasada madrugada, los Mossos d’Esquadra, en colaboración con la Guardia Civil, irrumpieron en una vivienda del municipio de Pinos Puente, en Granada. Hacía días que los investigadores habían recogido indicios suficientes para asegurar a la jueza de Girona que los sospechosos de la matanza de la Font de la Pólvora estaban en un domicilio de esa localidad.;Sucesos
A prisión tres de los 16 detenidos vinculados con una narcolancha hallada en la costa del Garraf;https://www.lavanguardia.com/sucesos/20230902/9201492/prision-tres-16-detenidos-relacionados-narcolancha-hallada-costas-garraf.html;02/09/2023;El juzgado de instrucción 5 de Vilanova y la Geltrú, en funciones de guardia, ha decretado prisión provisional, comunicada y sin fianza para tres de los 16 detenidos esta semana por su presunta relación con una narcolancha interceptada por la Guardia Civil en la costa del Garraf. El magistrado ha decidido encarcelar a las tres personas que han sido identificadas directamente como ocupantes de uno de los vehículos que llevaba parte de los fardos del hachís, según ha informado el Tribunal Superior de Justícia de Catalunya. Asimismo, ha dejado en libertad provisional a los otros 13, que quedan a disposición de la autoridad judicial siempre que sean requeridos.;Sucesos
Desalojan a once caravanas instaladas en Dosrius que venían de la 'rave';https://www.lavanguardia.com/sucesos/20210103/6163278/catalunya-sucesos-desalojan-11-caravanas-instaladas-dosrius-barcelona-venian-rave.html;03/01/2021;Los Mossos d'Esquadra y la Policía Local de Dosrius (Barcelona) han desalojado a once caravanas con personas que venían de la 'rave' en Llinars del Vallès (Barcelona) que empezó en Nochevieja y fue desmantelada este sábado. Tras terminar la fiesta en Llinars, las caravanas se instalaron en la zona del Pou de Glaç de Canyamars, ha informado el Ayuntamiento de Dosrius en un tuit recogido por Europa Press.;Sucesos
Cuatro detenidos por un tiroteo sin heridos en Barcelona;https://www.lavanguardia.com/sucesos/20230504/8943704/catalunya-dos-detenidos-tiroteo-heridos-barrio-guinardo-barcelona.html;04/05/2023;Los Mossos d’Esquadra han detenido este jueves a cuatro personas, entre 28 y 35 años, por su presunta implicación en un posible tiroteo, sin heridos, en el distrito de Horta-Guinardó, según informaron fuentes del cuerpo aLa Vanguardia. Los agentes practicaron las dos primeras detenciones justo cuando los presuntos autores trataban de huir del lugar de los hechos. Gracias a la rápida reacción y actuación de las patrullas y testigos que habían informado en qué vehículo huyeron los presuntos autores de los disparos. A las 22.20 horas, se realizaron las otras dos. Fruto de la investigación que mantiene abierta Mossos en el distrito. Estos se habrían refugiado en un piso.;Sucesos
Indemnización sin precedentes de cinco millones por un accidente mortal en Bolvir;https://www.lavanguardia.com/sucesos/20240901/9904309/indemnizacion-precedentes-cinco-millones-accidente-mortal-bolvir.html;01/09/2024;¿Cuánto tiempo debe estar detenido un vehículo en un stop? De alguna manera, esta es la esencia de la sentencia que una jueza de Girona ha dictado contra un conductor francés que el 26 de julio del 2020 mató a un financiero catalán de 41 años que viajaba con su mujer y una hija menor, y que cruzaba una carretera nacional tras detenerse en un stop. El condenado circulaba a 176 kilómetros por hora en una vía con la velocidad máxima de 90 km/h. Medición que la sentencia califica de “criminal y salvaje”. La magistrada impone al condenado a una indemnización sin precedentes de casi cinco millones de euros, que podría llegar a los siete con los intereses, exime de cualquier responsabilidad al fallecido, al que define como un “conductor modélico” y deduce falso testimonio a tres de los Mossos d’Esquadra de la división de Tráfico del Pirineo que sostuvieron en el juicio que la víctima fue el único responsable del siniestro por no haber valorado suficiente el riesgo en el momento de incorporarse a la vía tras el stop. La magistrada realiza en la sentencia un detallado ejercicio en el que analiza el comportamiento de cada uno de los conductores. Más allá de la velocidad del causante del accidente, éste tenía preferencia de paso en una vía a la que se incorporaba el fallecido que, según la jueza, de ninguna manera podría haber evitado la colisión porque le fue “imposible” valorar la velocidad a la que avanzaba el vehículo francés. Las acusaciones, representadas por los abogados Javier Leiva y Jordi Bertomeu, lograron una indemnización millonaria con pocos precedentes a partir de la exitosa labor profesional que realizaba la víctima, socio de una empresa de fondos de inversión.;Sucesos
Mossos y Guardia Civil detienen a nueve personas que asaltaban domicilios con fuerza;https://www.lavanguardia.com/sucesos/20240316/9565038/mossos-guardia-civil-detienen-nueve-personas-grupo-criminal.html;16/03/2024;Mossos d'Esquadra de la División de Investigación Criminal (DIC) de la Región Policial Metropolitana Sur y la Guardia Civil de Asturias, han desmantelado una organización criminal que se dedicaba al robo con fuerza a domicilio y han detenido a siete hombres y dos mujeres como presuntos autores de 22 delitos de robo con fuerza a domicilio, trece en Catalunya y diez en Asturias, por pertenencia a grupo criminal, receptación y falsificación documental. La investigación se inició a principios de enero cuando agentes de la Unidad de Investigación de la comisaría de Sant Boi de Llobregat tuvo conocimiento de un robo con fuerza en un domicilio de Santa Coloma de Cervelló. Unas semanas después, los investigadores tuvieron conocimiento de un segundo robo, esta vez en grado de tentativa, en el mismo municipio.;Sucesos
Desarticulada en Girona una red criminal dedicada al tráfico de personas, drogas y falsificación de moneda;https://www.lavanguardia.com/sucesos/20240603/9699395/desarticulado-girona-banda-criminal-dedicada-trafico-personas-drogas-falsificacion-moneda.html;03/06/2024;Nueva operación contra el crimen organizado internacional en Catalunya. La Policía Nacional ha desarticulado una banda afincada en la demarcación de Girona, pero con ramificaciones también en Barcelona, que se dedicaban al tráfico de personas, de drogas y a la falsificación de moneda, entre otras actividades. El entramado tenía conexiones con otras organizaciones criminales como la Camorra napolitana y, supuestamente, está detrás del tráfico de más 500 personas migrantes llegadas en patera a España y que tenían como destino final Francia e Italia. En la operación, llamadamula, han participado agentes de la Policía Nacional francesa y de Europol.;Sucesos
Un atropello múltiple en Reus deja 8 heridos, 3 de ellos en estado grave;https://www.lavanguardia.com/sucesos/20210130/6210746/catalunya-sucesos-ocho-heridos-atropello-multiple-reus-tarragona.html;30/01/2021;Ocho personas han resultado heridas este sábado en un atropello múltiple en Reus (Tarragona), en el que una conductora ha perdido el control del vehículo y ha accedido a la zona de peatones de la plaza del Nen de les Oques, antes de empotrarse contra una fachada. El SEM ha confirmado que el balance de este siniestro, que ha tenido lugar a las 12:32 horas, es de tres personas graves, otras tres en estado menos grave y dos leves.;Sucesos
Una tromba de agua inunda Terrassa en poco más de una hora;https://www.lavanguardia.com/sucesos/20230613/9038470/fuerte-tormenta-inunda-terrassa-obliga-cortar-b-40-c-16.html;13/06/2023;El cielo oscuro se desplomó este martes por la tarde en Terrassa. Una intensa tormenta procedente de las vecinas Vacarisses y Viladecavalls entró en tromba en la ciudad y, tras una fuerte granizada, causó graves desperfectos: desbordó la riera de les Arenes –en sentido Matadepera–, inundó bajos, dejó calles con dos palmos de agua e, incluso, anegó la entrada del parking de la plaza Doctor Robert, en el centro. Pasadas las tres de la tarde, el temporal derribó un muro que obligó a desalojar el Museu Nacional de la Ciència i de la Tècnica de Catalunya (Mnactec), en la rambla d’Ègara. El aviso a los servicios de emergencias llegó a las 15.51. Los Bomberos de la Generalitat intervinieron, aunque, afortunadamente, no se produjeron daños personales. A primera hora de la tarde, el alcalde de Terrassa, Jordi Ballart, activó el plan de emergencia municipal en fase de alerta ante una situación atmosférica que se preveía compleja. La imagen de la riera de les Arenes, colmada en un momento de agua con barro, que bajaba a toda velocidad después de meses de sequía, impactó en el imaginario colectivo de los más mayores de Terrassa, ciudad que sufrió las riadas de 1962. Cayeron 92 litros de agua por metro cuadrado y en algunos puntos incluso más.;Sucesos
Récord de actuaciones de los abogados en el turno de oficio;https://www.lavanguardia.com/sucesos/20230711/9100581/record-actuaciones-abogados-turno-oficio.html;11/07/2023;La justicia gratuita fue ampliamente utilizada el año pasado en Catalunya. Los detenidos tienen derecho a ser defendidos por un letrado en un juicio, y en los casos de personas sin recursos se les asigna uno de oficio. Los abogados apuntados al turno de oficio realizaron 339.556 actuaciones en el 2022, cifra récord que evidencia la vuelta a la plena normalidad tras las restricciones de la pandemia que afectaron de lleno el desarrollo de la actividad judicial. Así lo constatan los datos facilitados por el Consell de l’Advocacia Catalana, que agrupa los catorce colegios de abogados de Catalunya, que indican que la actividad registró un aumento del 6% respecto al año anterior, 2021. Ante esta creciente actividad, el organismo reclama al Departament de Justícia de la Generalitat una mejora de la dotación presupuestaria para financiar el servicio, cuya retribución para los abogados es de media 177 euros por actuación. La presidenta del Consell, Encarna Orduna, defendió la importancia del turno de oficio y del sistema de justicia gratuita y reclamó que “debe ser valorado por la administración, incorporando mejoras retributivas para los profesionales que prestan este servicio”.;Sucesos
