Título;Enlace;Fecha;Primeros_Párrafos;Topic
Més ciberatacs, però menys greus: aquests són els llocs més exposats;https://www.ara.cat/societat/successos/mes-ciberatacs-menys-greus-aquests-son-llocs-mes-exposats_1_5363940.html;01/05/2025;"BarcelonaHi ha més ciberatacs, però ara són menys greus. Aquest és el balanç que fa del 2024 l'Agència de Ciberseguretat de Catalunya, l'organisme que protegeix els sistemes informàtics de la Generalitat. L'any passat aquesta entitat va haver de gestionar un total de 3.372 atacs que van tenir alguna mena d'impacte en la xarxa. La majoria han estat lleus, com ara fuites de credencials (phishing) o accessos il·legítims al correu electrònic. Aquestes intromissions tecnològiques que posen en risc la seguretat del sistema tecnològic de Catalunya han augmentat un 26% respecte al 2023, quan se'n van registrar 2.665. ""De ciberatacs en rebem milions i milions, tants com fins a 6.900 milions el 2024, un 38% més que el 2023. Però un ciberincident és allò que un ciberatac fa efectiu"", resumeix la directora de l’Agència de Ciberseguretat de Catalunya, Laura Caballero. És a dir, que té unes conseqüències per als usuaris. Tot i aquesta tendència a l'alça, Caballero puntualitza que els incidents que es qualifiquen de “molt greus” han disminuït fins al 30%. ""Les mesures de protecció, de detecció, de prevenció, de conscienciació són efectives"", afegeix la directora de l'Agència.";Ciberseguretat
Obre foc contra un camió i els Mossos el detenen després d'un dispositiu gàbia a l'AP-7;https://www.ara.cat/societat/successos/obre-foc-camio-mossos-detenen-despres-d-dispositiu-gabia-l-ap-7_1_5357090.html;24/04/2025;BarcelonaEls Mossos d'Esquadra han detingut un home de mitjana edat per obrir foc des d'un cotxe contra un camió a Montblanc i escapolir-se per l'autopista AP-7 fins a Molins de Rei, quan l'ha interceptat la policia, segons ha pogut saber l'ARA. Segons fonts policials, un agent dels Mossos fora de servei ha vist com a la sortida del túnel de Lilla, a la carretera A-27 a l'altura de Montblanc, disparaven des d'un cotxe a un camió. El vehicle pesant tindria almenys dos impactes de bala. L'agent ha avisat ràpidament i ha donat la descripció del cotxe del qual havien sortit els trets, un Volkswagen Golf, i d'un altre vehicle que podria estar implicat en els fets, un Audi Q5. Tot ha passat quan faltaven vint minuts per a les dues del migdia d'aquest dijous. A hores d'ara, encara no està clara la motivació dels trets. Podria tractar-se d'un intent de robatori, però totes les hipòtesis estan obertes. Amb tot, els Mossos han activat un operatiu Gàbia a Tarragona, que s'ha ampliat a la Regió Metropolitada Sud, ja que els dos cotxes anaven en direcció Barcelona. S'ha activat també l'helicòpter, que ha aconseguit identificar els vehicles i s'ha començat a fer un seguiment amb seguretat, ja que les persones implicades podien anar armades.;Successos
Cocaïna amagada a la cadira de rodes: la nova forma d'entrar droga per aire;https://www.ara.cat/societat/successos/cocaina-amagada-cadira-rodes-nova-forma-d-entrar-droga-aire_1_5356029.html;23/04/2025;BarcelonaSobre el paper, era a Barcelona per fer turisme. Venia d'un vol procedent del Brasil, i viatjava tot sol, tot i tenir greus problemes de mobilitat: anava amb una cadira de rodes elèctrica. A l'aeroport del Prat, quan els agents de la Policia Nacional li van preguntar per què havia triat Barcelona, va dubtar. Es va posar nerviós i es va mostrar dubitatiu, i va evadir el tema traient-ne un de nou encara més sospitós: la seva cadira de rodes elèctrica no anava, s'havia de moure manualment, perquè havia tingut problemes durant el vol. La cadira de rodes no anava perquè no tenia bateria: a dins de les caixetes on hi haurien d'anar engranatges i cables, en realitat hi havia cocaïna. Els agents de la Policia Nacional l'havien aturat perquè saben que aquesta tècnica, la de fer servir persones amb discapacitat física per moure la droga, està a l'alça. Els grups criminals, normalment originaris de Sud-amèrica, busquen les anomenadesmulesentre persones vulnerables d'aquests països. Ara, es fixen especialment en aquelles que tenen problemes de mobilitat per tal d'evadir controls als aeroports. A principis de mes, la policia va detectar aquest home amb una cadira de rodes elèctrica i, repassant la seva fitxa, van veure que complia el perfil demula.Era jove i vulnerable. Tot això, sumat als seus dubtes, va acabar amb un registre a fons i la detecció a l'espai de la bateria de 10 paquets envasats amb més de set quilos de cocaïna. L'home va acabar detingut.;Successos
Crítiques als Mossos per l'actuació contra el kamikaze de l'accident mortal de l'AP-7;https://www.ara.cat/societat/successos/critiques-als-mossos-actuacio-kamikaze-accident-mortal-ap-7_1_5355084.html;22/04/2025;"BarcelonaEra Diumenge de Pasqua, un dels dies amb més mobilitat de l'any, cap a les 7 hores. De cop, un cotxe que circulava a una gran velocitat, per sobre els 200 quilòmetres per hores,va colpejar per darrere un grup de vehicles que estaven aturats a l'AP-7, a l'altura de Vilablareix (Gironès). En el sinistre va perdre la vida un home i van resultar ferides set persones, entre elles el conductor kamikaze i el seu acompanyant. Els Mossos d'Esquadra havien detectat amb anterioritat aquest vehicle que gairebé duplicava la velocitat permesa i van decidir implementar una tècnica coneguda com a ""saturació dinàmica"", segons fonts policials. Consisteix a alentir el trànsit de l'autopista per forçar el conductor temerari a sortir-ne i aconseguir-lo aturar. Fonts consultades per l'ARA apunten que es fa servir sovint i que també es fa servir en altres països. Ara bé, el moviment no va sortir bé: el cotxe no es va desviar i va acabar xocant contra altres vehicles. Això ha aixecat crítiques entre les famílies que estaven en aquell moment a l'autopista i es van sentir exposades. En declaracions a l'ACN, Jaume Moro, un dels conductors que fa de portaveu de dues famílies, assegura que la policia els va ""posar en perill"". ""Volien alentir la marxa, però hi ha prou cotxes de policia [per fer-ho] i no haver de posar en perill els de la ciutadania"", retreu.";Successos
Cocaïna amagada en material sanitari: cau una banda que enviava droga a Austràlia en avió;https://www.ara.cat/societat/successos/cocaina-amagada-material-sanitari-cau-banda-enviava-droga-australia-avio_1_5347583.html;14/04/2025;BarcelonaAparentment, els paquets que es carregaven als avions comercials contenien llençols tèrmics i guants de làtex, material sanitari que s'havia d'enviar amb urgència a Austràlia. Però tot era una estratègia per evitar escales i controls. A dins dels paquets, en realitat, hi havia quilograms i quilograms de cocaïna en pols. Si arribaven a Austràlia, el negoci estava fet: allà el preu d'aquesta droga es revalora un 1.000%. Però els han enxampat abans que enviessin l'últim carregament. La Policia Nacional ha requisat fins a 378 quilograms de cocaïna en una empresa de transports situada a la Zona Franca de Barcelona i en una nau industrial al Prat de Llobregat. Segons ha fet públic aquest dilluns el cos policial espanyol, els seus agents han detingut un home per formar part d'aquesta organització criminal, que continuen investigant per arrestar-ne més membres. Les indagacions van començar ara fa un any, quan la Brigada Provincial de Policia Judicial de Barcelona va tenir coneixement de la possible existència d'aquesta companyia.;Successos
"La companyia de l'helicòpter accidentat al Hudson deixarà d'operar de manera ""immediata""";https://www.ara.cat/societat/successos/l-helicopter-estavellat-nova-york-no-portava-instruments-registre-d-incidencies_1_5346842.html;14/04/2025;"BarcelonaNovetats en el cas de l'helicòpter que es va estavellar dijous al riu Hudson de Nova York amb cinc catalans a bord. L'Administració Federal d'Aviació estatunidenca (FAA) ha anunciat que New York Helicopter, l'empresa encarregada del vol turístic, deixarà d'operar de manera ""immediata"". El comunicat de l'organisme, a més, també indica que s'iniciarà ""una revisió immeditada de la llicència i l'historial de seguretat de l'operador turístic"". L'anunci de la suspensió de la llicència arriba poques hores després que la líder demòcrata al Senat, Chuck Schumer, demanés la retirada del certificat. A banda, la investigació de l'accident ha explicat que la nau no disposava d'instruments de registre d'incidències, ni gravadores de vídeo, ni càmeres a bord ni cap sistema d'aviònica capaç de registrar informació per a la investigació de la Junta Nacional de Seguretat en el Transport (NTSB) dels Estats Units. Unes absències que dificulten els treballs per descobrir la causa que hi ha darrere del tràgic sinistre.";Successos
Mor un home apunyalat en una baralla a Roda de Berà;https://www.ara.cat/societat/successos/mor-home-apunyalat-baralla-port-roda-bera_1_5346178.html;12/04/2025;"BarcelonaNou mort per arma blanca a Catalunya. En aquest cas ha sigut un home qui ha mort apunyalat la matinada d'aquest dissabte després d'una baralla al passeig Marítim de Roda de Berà (Tarragonès). Segons explica l'ACN, l'home tindria uns 50 anys. Els Mossos investiguen els fets i busquen ""l'autor o autors"" del crim, segons ha informat la policia catalana en un comunicat. Pels voltants de les 02.00 hores de la matinada, la Policia Local de Roda de Berà ha rebut l'avís que hi havia una persona ferida de molta gravetat a la zona del passeig marítim. Els Mossos d'Esquadra s'han desplaçat al lloc dels fets i han pogut comprovar que hi havia un home mort per un atac amb arma blanca.";Successos
El menor ferit per arma de foc a Figueres, víctima d'un joc;https://www.ara.cat/societat/menor-ferit-arma-foc-figueres-victima-d-joc_1_5340181.html;06/04/2025;BarcelonaPrimer es va dir que li van disparar en un robatori. Després, que va ser el mateix menor qui va ferir-se manipulant una arma. Ara és la família del noi, de 17 anys, qui ha explicat a l’ACN que el jove va rebre una bala al pit després que un conegut jugués a la ruleta russa amb ell i el grup d’amics amb qui estava. Els fets van passar divendres a la nit a Figueres i el menor va acabar a l’Hospital Doctor Josep Trueta de Girona després de rebre l’impacte d’una bala. El noi segueix a l’UCI tot i que està estable i, d'acord amb fonts del consistori figuerenc, evoluciona favorablement. Segons el relat dels familiars, el jove estava sopant amb tres amics, quan de sobte va aparèixer un altre grup que coneixien amb un revòlver. Segons la seva versió, la víctima mai va manipular l’arma ni tampoc els seus amics, sinó que va ser un dels joves que van arribar qui va posar-se a disparar a tothom, com si es tractés d’una ruleta russa, sense que en un principi sortís cap bala perquè es pensaven que l’arma estava descarregada. En dues ocasions va apuntar i prémer el gallet en direcció a la víctima, i en el segon intent va sortir el projectil.;Successos
Els Mossos detenen una parella pel crim de Nou Barris;https://www.ara.cat/societat/successos/mossos-detenen-parella-pel-crim-nou-barris_1_5339753.html;06/04/2025;BarcelonaEls Mossos d'Esquadra han detingut un home de 29 anys i una dona de 25, que són parella, com a presumptes autors de l'últim homicidi a Barcelona, segons ha pogut saber l'ARA.Els fets es remunten al 21 de març, quan la policia va descobrir el cadàver d'un home de 58 anys en un pis del districte de Nou Barris. La víctima presentava diverses punyalades i feia dies que estava morta. La Divisió d'Investigació Criminal (DIC) dels Mossos ho va començar a valorar immediatament com un homicidi. Després de descartar una primera línia d'investigació que no va arribar enlloc, la policia va posar el focus en els companys de pis de l'home, al carrer Valldemossa de la capital catalana. Eren una parella i, després de fer diverses gestions, han pogut recollir prou proves contra ells per detenir-los. Segons fonts consultades per aquest diari, les detencions es van produir dijous i els arrestats han passat aquest diumenge al matí a disposició judicial.;Successos
Tres detinguts en una operació contra l'estructura logística de Hezbollah a l'Eixample de Barcelona;https://www.ara.cat/societat/operacio-antiterrorista-guardia-civil-l-eixample_1_5334143.html;01/04/2025;"BarcelonaÉs una família ""normal i corrent"". Segons els veïns, es van comprar aquest pis a l'Eixample, al carrer València, fa uns quants anys. És un matrimoni d'origen àrab, i la seva filla ha començat a anar a l'escola aquest any. Al pati interior del seu pis hi ha ondejat en algun moment una bandera de Palestina. Tots els veïns van quedar estupefactes quan aquest mes de juliol la Guàrdia Civil va irrompre el bloc i va detenir el pare de la família. El motiu? Aconseguia peces per fabricar drons i enviar-les al Líban, concretament al grup terrorista Hezbollah. Després de passar per la presó, l'home va tornar al pis al cap d'uns mesos. Aquest dimarts, de matinada, s'ha repetit la mateixa escena: agents encaputxats i armats de la Guàrdia Civil han tirat la porta del tercer pis a terra i han tornat a detenir l'home. El motiu és el mateix i forma part d'una segona fase de la investigació policial. Segons ha pogut saber l'ARA, l'home torna a estar acusat de formar part de l'estructura logística de Hezbollah a Europa. Parlem d'Europa i no de Catalunya perquè, tal com informa Efe, en l'operatiu hi ha hagut dos detinguts més, al Regne Unit i a França.";Successos
Moren una dona i un home en precipitar-se des d'un edifici a Màlaga;https://www.ara.cat/societat/successos/moren-dona-home-precipitar-des-d-edifici-malaga_1_5334128.html;01/04/2025;BarcelonaUna dona i un home d'uns seixanta anys han mort a Màlaga després de precipitar-se aquest dimarts al buit des d'un edifici, ubicat al carrer María Teresa de Calcuta, a l'oest de la ciutat. La Policia Nacional s'ha fet càrrec de les investigacions per aclarir les circumstàncies del succés, que s'hauria produït després d'una explosió, segonsEl País. Fins al lloc dels fets s'han desplaçat cap a les 07.50 hores agents de la Policia Nacional, la policia local i efectius sanitaris, que no han pogut fer res per les vides de l'home i la dona. Cap a les 9.45 hores s'ha produït l'aixecament judicial dels cadàvers i s'ha retirat l'acordonament de la zona, segons ha comprovat l'agència Efe.;Successos
Trenta anys de pispa professional: “No he robat mai a un català”;https://www.ara.cat/societat/successos/trenta-anys-pispa-professional-no-he-robat-mai-catala_1_5331039.html;29/03/2025;"BarcelonaLa conversa té lloc en una rambla, la del Raval de Barcelona, on admet que ha robat molts cops. És conegut al barri per ser un dels experts més professionals en l'art delRonaldinho. No és per fer tocs ni malabarismes amb una pilota, sinó per acostar-se a la cama d'una persona i anar fent moviments estranys per generar estupefacció i, sobretot, distracció. En el moment que la víctima bada, ell aprofita per pispar-li el mòbil. ""Faig furts? Sí. Està malament? Sí. Però no soc violent ni faig mal a ningú"", repeteix en més d'una ocasió durant la conversa. L'han detingut tants cops que no pot recordar amb exactitud quants. En realitat, actualment té 61 antecedents. Sí que recorda quan ho va començar a fer, i va ser en una edat molt prematura. Va néixer l'any 1977 i des dels tretze que es guanya la vida pispant. Sobretot, roba telèfons i després els col·loca en pisos que li compren per 50 o 100 euros. Va darrere de turistes, perquè diu que després marxen i no denuncien, i també perquè tenen mòbils més bons. ""Se'ls gasten més"", comenta. Fa trenta anys que viu furtant, i s'atreveix a dir-ho: ""Mai he robat a cap català ni a cap espanyol"". També admet, al mateix temps, que no pregunta d'on és una persona abans d'intentar-li robar.";Successos
Així funcionen els lladres de carrer: un furt cada tres minuts;https://www.ara.cat/societat/successos/aixi-funcionen-lladres-carrer-furt-tres-minuts_130_5330524.html;29/03/2025;"BarcelonaLa jornada laboral comença d'hora, tant que falten tres hores perquè surti el sol i els turistes encara estan entrant a les discoteques del Port Olímpic. Són les tres de la matinada d'aquest dijous quan es registra un dels primers robatoris del dia a Barcelona. A la sortida d'un local d'oci nocturn, roben un IWC Portofino Chronograph, un rellotge valorat en 6.000 euros. Les dades de delictes contra el patrimoni estan baixant —des del 2017 que no s'havien registrat tan pocs furts al país— però el ritme continua sent frenètic, de 23 furts cada hora a Catalunya, i gairebé la meitat, 10, a Barcelona. La gent s'acostuma a moure calculant els costos i els beneficis d'una acció. Com la d'escollir una feina de nits (més son, menys trobades amb amics, però més diners) o de comprar-se un cotxe elèctric (més car, però menys emissions i menys diners en gasolina). Els lladres no viuen en un món a part, i el que ha començat la jornada laboral tan d'hora ha calculat que el cost que el detinguessin era molt més baix que el benefici que ha aconseguit en dos minuts de feina. ""Els surt a compte robar"", explica un comandament dels Mossos d'Esquadra, que apunta que aquesta és una de les claus per entendre la multireincidència, protagonitzada per lladres que fan del robatori la seva forma de ser al món. Es dediquen a guanyar-se la vida pispant encara que els arrestin i els jutgin, i els tornin a detenir l'endemà de sortir dels calabossos. Ho fan perquè, segons la mateixa font, saben que tenen un càstig ""assumible i bastant improbable"". Encara que baixin els furts, cada any les detencions de la policia pugen. Però, ""que la policia els detingui no és un càstig prou alt perquè sigui dissuasiu"", reflexiona el mateix comandament. Això és el que explica que a Barcelona hi hagi 452 multireincidents que han comès 9.114 delictes l'any 2024. Els cinc més actius acumulen 189 detencions en un any, fins a 37 cadascun.";Successos
