,mes,nom_mes,any,regio_policial,area_basica_policial,titol_codi_penal,tipus_de_fet,coneguts,resolts,detencions,id
106952,1,gener,2025,Central,Anoia,Delictes contra la llibertat,Detenció il·legal,0,0,1,299364
106953,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299365
106954,1,gener,2025,Central,Bages,De les lesions,Lesions,2,1,1,299366
106955,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,0,0,299367
106956,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,0,1,0,299368
106957,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,2,1,0,299369
106958,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299370
106959,1,gener,2025,Central,Bages,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,0,299371
106960,1,gener,2025,Central,Bages,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,1,299372
106961,1,gener,2025,Central,Bages,De les lesions,Lesions,1,0,0,299373
106962,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,2,2,0,299374
106963,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,1,1,0,299375
106964,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,4,0,0,299376
106965,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,1,1,0,299377
106966,1,gener,2025,Central,Bages,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,0,1,0,299378
106967,1,gener,2025,Central,Bages,De les lesions,Lesions,1,1,0,299379
106968,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,0,299380
106969,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,2,0,0,299381
106970,1,gener,2025,Central,Bages,Delictes contra l'Administració de justícia,Trencament de condemna,0,0,1,299382
106971,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sota els efectes d'alcohol i drogues,0,1,0,299383
106972,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,1,0,0,299384
106973,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,4,0,0,299385
106974,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,2,0,0,299386
106975,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Negativa a sotmetre's a les proves,0,1,0,299387
106976,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,0,299388
106977,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,1,0,0,299389
106978,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,1,0,0,299390
106979,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Negativa a sotmetre's a les proves,1,0,0,299391
106980,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,2,2,0,299392
106981,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,0,299393
106982,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299394
106983,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,1,1,0,299395
106984,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sense permís,3,3,0,299396
106985,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,1,299397
106986,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,1,1,0,299398
106987,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299399
106988,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,1,299400
106989,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,1,0,0,299401
106990,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,3,1,0,299402
106991,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,2,0,299403
106992,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,2,0,0,299404
106993,1,gener,2025,Central,Bages,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,0,299405
106994,1,gener,2025,Central,Bages,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals i Abusos sexuals,1,0,0,299406
106995,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299407
106996,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,2,1,0,299408
106997,1,gener,2025,Central,Bages,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals i Abusos sexuals,1,0,0,299409
106998,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,1,0,0,299410
106999,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,1,0,0,299411
107000,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Negativa a sotmetre's a les proves,1,1,0,299412
107001,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,1,0,0,299413
107002,1,gener,2025,Central,Bages,De les lesions,Lesions,1,0,0,299414
107003,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,1,0,0,299415
107004,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,2,0,0,299416
107005,1,gener,2025,Central,Bages,De les falsedats,Falsedats documentals,2,2,0,299417
107006,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,0,1,0,299418
107007,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,1,0,0,299419
107008,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,1,0,0,299420
107009,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,3,2,0,299421
107010,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sota els efectes d'alcohol i drogues,1,1,0,299422
107011,1,gener,2025,Central,Bages,De les lesions,Lesions,26,22,5,299423
107012,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,9,11,5,299424
107013,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,3,2,0,299425
107014,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,52,12,3,299426
107015,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,2,1,0,299427
107016,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,13,3,3,299428
107017,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,132,62,10,299429
107018,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,7,4,0,299430
107019,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,0,0,299431
107020,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,25,5,5,299432
107021,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,5,1,0,299433
107022,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,8,4,6,299434
107023,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,2,2,0,299435
107024,1,gener,2025,Central,Bages,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,0,1,0,299436
107025,1,gener,2025,Central,Bages,Delictes contra l'Administració de justícia,Trencament de condemna,7,7,4,299437
107026,1,gener,2025,Central,Bages,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,3,3,3,299438
107027,1,gener,2025,Central,Bages,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,1,299439
107028,1,gener,2025,Central,Bages,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a vivenda aliena,2,1,1,299440
107029,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,15,13,4,299441
107030,1,gener,2025,Central,Bages,Delictes contra la llibertat,Coaccions,3,3,0,299442
107031,1,gener,2025,Central,Bages,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals i Abusos sexuals,4,3,2,299443
107032,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sense permís,11,11,0,299444
107033,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sota els efectes d'alcohol i drogues,10,9,0,299445
107034,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Negativa a sotmetre's a les proves,2,1,0,299446
107035,1,gener,2025,Central,Bages,Delictes contra les relacions familiars,Contra els drets i deures familiars,2,0,0,299447
107036,1,gener,2025,Central,Bages,De les lesions,Lesions,4,4,2,299448
107037,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,6,3,0,299449
107038,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,3,1,0,299450
107039,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,4,0,0,299451
107040,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,1,0,0,299452
107041,1,gener,2025,Central,Bages,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,1,299453
107042,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,0,1,0,299454
107043,1,gener,2025,Central,Bages,Delictes contra la llibertat,Coaccions,1,2,0,299455
107044,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sense permís,1,1,0,299456
107045,1,gener,2025,Central,Bages,De les lesions,Lesions,2,1,0,299457
107046,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,2,0,0,299458
107047,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,0,299459
107048,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,6,0,0,299460
107049,1,gener,2025,Central,Bages,Delictes contra la llibertat,Coaccions,1,0,0,299461
107050,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299462
107051,1,gener,2025,Central,Bages,De les lesions,Lesions,1,1,0,299463
107052,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,0,299464
107053,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,1,0,0,299465
107054,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,1,0,0,299466
107055,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,3,0,0,299467
107056,1,gener,2025,Central,Bages,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,0,0,1,299468
107057,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,1,1,1,299469
107058,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,7,0,0,299470
107059,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,0,1,0,299471
107060,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,3,1,0,299472
107061,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,0,299473
107062,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299474
107063,1,gener,2025,Central,Bages,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,0,299475
107064,1,gener,2025,Central,Bages,Delictes contra la llibertat,Coaccions,1,1,0,299476
107065,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sota els efectes d'alcohol i drogues,1,0,0,299477
107066,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,1,0,0,299478
107067,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sota els efectes d'alcohol i drogues,0,1,0,299479
107068,1,gener,2025,Central,Bages,De les lesions,Lesions,2,0,0,299480
107069,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,2,0,0,299481
107070,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,1,0,0,299482
107071,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,0,299483
107072,1,gener,2025,Central,Bages,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals i Abusos sexuals,1,1,0,299484
107073,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sense permís,1,1,0,299485
107074,1,gener,2025,Central,Bages,De les lesions,Lesions,1,1,0,299486
107075,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,2,0,0,299487
107076,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,4,2,0,299488
107077,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,0,299489
107078,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299490
107079,1,gener,2025,Central,Bages,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,1,299491
107080,1,gener,2025,Central,Bages,Delictes contra la llibertat,Coaccions,2,2,1,299492
107081,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sota els efectes d'alcohol i drogues,2,1,0,299493
107082,1,gener,2025,Central,Bages,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,1,299494
107083,1,gener,2025,Central,Bages,De les lesions,Lesions,2,1,1,299495
107084,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,3,0,0,299496
107085,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,0,1,0,299497
107086,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,2,0,0,299498
107087,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299499
107088,1,gener,2025,Central,Bages,Delictes contra la llibertat,Amenaces,1,0,0,299500
107089,1,gener,2025,Central,Bages,Delictes contra la seguretat viària,Conduir sota els efectes d'alcohol i drogues,1,1,0,299501
107090,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,0,0,299502
107091,1,gener,2025,Central,Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,2,2,1,299503
107092,1,gener,2025,Central,Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,2,0,299504
